question_ref,id,answer,timestamp,user_id,necessary,validity,map_count,question_text,spatial_relationship,noinfo_reason,expected_answer,count
q_3030,1179,Lucero Del Sur 25,8/9/25 22:52,38,,Can be answered,Multi,The property concession of Lucero Property is divided into multiple concession blocks with names of form Lucero Del Sur #. Which 'Granted' concession block is intersected by the boundary between the community limits of 'Choco' and 'Chachas'?,Intersect,,Lucero Del Sur 12,2
q_4002,1183,7.5kilometres,8/7/25 21:16,40,,Can be answered,Multi,Identify the southernmost point of the fault line intersecting the boundary of the Green Mountain Property mineral tenures. What is the distance from this point to the Acacia past producer?,Distance,,7.8 km,2
q_4002,1184,7km,8/8/25 17:32,41,,Can be answered,Multi,Identify the southernmost point of the fault line intersecting the boundary of the Green Mountain Property mineral tenures. What is the distance from this point to the Acacia past producer?,Distance,,7.8 km,2
q_4002,1185,None,8/8/25 18:59,42,,Map doesn't contain information to answer the question,Multi,Identify the southernmost point of the fault line intersecting the boundary of the Green Mountain Property mineral tenures. What is the distance from this point to the Acacia past producer?,Distance,,7.8 km,2
q_4007,1198,Ressources Minieres Radisson inc.,8/7/25 21:16,40,,Can be answered,Single,"What is the category of the area, as given by the legend, that shares the majority of its boundary with the O’Brien Project?",Border,,Mines Agnico-Eagle Limitee,2
q_4007,1199,Mines Agnico-Eagle Limitee,8/8/25 17:32,41,,Can be answered,Single,"What is the category of the area, as given by the legend, that shares the majority of its boundary with the O’Brien Project?",Border,,Mines Agnico-Eagle Limitee,2
q_4007,1200,Mines Agnico-Eagle Limitee,8/8/25 18:59,42,,Can be answered,Single,"What is the category of the area, as given by the legend, that shares the majority of its boundary with the O’Brien Project?",Border,,Mines Agnico-Eagle Limitee,2
q_4011,1210,LOS REYES TRES;LOS REYES FRACC NORTE,8/7/25 21:16,40,,Can be answered,Multi,Which Los Reyes 'Claim's share border with Eden Property?,Border,,Los Reyes Tres; Los Reyes Fracc Norte,2
q_4011,1211,Los Reyes,8/8/25 17:32,41,,Can be answered,Multi,Which Los Reyes 'Claim's share border with Eden Property?,Border,,Los Reyes Tres; Los Reyes Fracc Norte,2
q_4011,1212,Los Reyes Tres; Los Reyes Fracc Norte,8/8/25 18:59,42,,Can be answered,Multi,Which Los Reyes 'Claim's share border with Eden Property?,Border,,Los Reyes Tres; Los Reyes Fracc Norte,2
q_4024,1249,Gravity Survey - 2007,8/7/25 21:16,40,,Can be answered,Single,"In the Osprey Grid region of Red Willow project, which Ground Geophysical Survey area is not crossed by the 'SWML Survey - 2007' lines?",Intersect,,Gravity Survey - 2007,2
q_4024,1250,NA,8/8/25 17:32,41,,Can be answered,Single,"In the Osprey Grid region of Red Willow project, which Ground Geophysical Survey area is not crossed by the 'SWML Survey - 2007' lines?",Intersect,,Gravity Survey - 2007,2
q_4024,1251,Gravity Survey - 2007,8/8/25 18:59,42,,Can be answered,Single,"In the Osprey Grid region of Red Willow project, which Ground Geophysical Survey area is not crossed by the 'SWML Survey - 2007' lines?",Intersect,,Gravity Survey - 2007,2
q_4025,1252,None,8/7/25 21:16,40,,Map doesn't contain information to answer the question,Single,What is the orientation of the San Rafael tin mine relative to the La Princesa property?,Orientation,,North West,2
q_4025,1253,North East,8/8/25 17:32,41,,Can be answered,Single,What is the orientation of the San Rafael tin mine relative to the La Princesa property?,Orientation,,North West,2
q_4025,1254,North,8/8/25 18:59,42,,Can be answered,Single,What is the orientation of the San Rafael tin mine relative to the La Princesa property?,Orientation,,North West,2
q_4027,1258,North,8/7/25 21:16,40,,Can be answered,Single,What is the orientation of the eastern boundary of the Touril Mine (Mina Touril) relative to the eastern boundary of the Vale de Marcos Mine (Mina Vale de Marcos)?,Orientation,,South West,2
q_4027,1259,West,8/8/25 17:32,41,,Can be answered,Single,What is the orientation of the eastern boundary of the Touril Mine (Mina Touril) relative to the eastern boundary of the Vale de Marcos Mine (Mina Vale de Marcos)?,Orientation,,South West,2
q_4027,1260,South West,8/8/25 18:59,42,,Can be answered,Single,What is the orientation of the eastern boundary of the Touril Mine (Mina Touril) relative to the eastern boundary of the Vale de Marcos Mine (Mina Vale de Marcos)?,Orientation,,South West,2
q_4028,1261,2,8/7/25 21:16,40,,Can be answered,Single,How many Souris River penetrations within the Mansur Project area are located outside the HCL permit boundary?,Within,,2,2
q_4028,1262,6,8/8/25 17:32,41,,Can be answered,Single,How many Souris River penetrations within the Mansur Project area are located outside the HCL permit boundary?,Within,,2,2
q_4028,1263,2,8/8/25 18:59,42,,Can be answered,Single,How many Souris River penetrations within the Mansur Project area are located outside the HCL permit boundary?,Within,,2,2
q_4030,1267,MLO-10671;MLO-10670,8/7/25 21:16,40,,Can be answered,Single,The legend describes the different mining license of PureGold Mine Property. Which mining license shares boundary with a nearby lake?,Border,,MLO-10671; MLO-10670,2
q_4030,1268,MLO-10671; MLO-10670,8/8/25 17:32,41,,Can be answered,Single,The legend describes the different mining license of PureGold Mine Property. Which mining license shares boundary with a nearby lake?,Border,,MLO-10671; MLO-10670,2
q_4030,1269,"Patent, Mining and Surface Rights",8/8/25 18:59,42,,Can be answered,Single,The legend describes the different mining license of PureGold Mine Property. Which mining license shares boundary with a nearby lake?,Border,,MLO-10671; MLO-10670,2
q_5003,1276,8,8/16/25 18:44,43,,Can be answered,Multi,Identify the Analysis Zone that is projected to have the greatest area affected by sea level rise by 2100? How many groundwater wells are located in this zone?,Within,,8,2
q_5003,1277,8,8/18/25 19:41,44,,Can be answered,Multi,Identify the Analysis Zone that is projected to have the greatest area affected by sea level rise by 2100? How many groundwater wells are located in this zone?,Within,,8,2
q_5003,1278,6,8/24/25 20:48,45,,Can be answered,Multi,Identify the Analysis Zone that is projected to have the greatest area affected by sea level rise by 2100? How many groundwater wells are located in this zone?,Within,,8,2
q_5007,1288,None,8/16/25 18:44,43,,Map doesn't contain information to answer the question,Multi,"Each Potential Site blocks of Yadkin River is associated with a number (e.g., 5763595798). Which of these blocks are located closest to the 'Existing Raw Water Pump Station (to be abandoned/demolished)'?",Distance,,5763-04-91-7009,2
q_5007,1289,5763-04-91-7009,8/18/25 19:41,44,,Can be answered,Multi,"Each Potential Site blocks of Yadkin River is associated with a number (e.g., 5763595798). Which of these blocks are located closest to the 'Existing Raw Water Pump Station (to be abandoned/demolished)'?",Distance,,5763-04-91-7009,2
q_5007,1290,5763-04-91-7009,8/24/25 20:48,45,,Can be answered,Multi,"Each Potential Site blocks of Yadkin River is associated with a number (e.g., 5763595798). Which of these blocks are located closest to the 'Existing Raw Water Pump Station (to be abandoned/demolished)'?",Distance,,5763-04-91-7009,2
q_5010,1297,South,8/16/25 18:44,43,,Can be answered,Single,The 'Terraced Plazas' near Denny Way are located in which cardinal direction relative to the 'REI flagship store'?,Orientation,,South,2
q_5010,1298,East,8/18/25 19:41,44,,Can be answered,Single,The 'Terraced Plazas' near Denny Way are located in which cardinal direction relative to the 'REI flagship store'?,Orientation,,South,2
q_5010,1299,South,8/24/25 20:48,45,,Can be answered,Single,The 'Terraced Plazas' near Denny Way are located in which cardinal direction relative to the 'REI flagship store'?,Orientation,,South,2
q_5011,1300,112.07,8/16/25 18:44,43,,Can be answered,Single,Identify the Assay Check Soil Sample Lithium ppm of the point(s) located on the east side of ACE 1-20 Placer Claims Block of Bonnie Clair East Lithium Project. What is the average value of these points.,Within,,112.07,2
q_5011,1301,101.76,8/18/25 19:41,44,,Can be answered,Single,Identify the Assay Check Soil Sample Lithium ppm of the point(s) located on the east side of ACE 1-20 Placer Claims Block of Bonnie Clair East Lithium Project. What is the average value of these points.,Within,,112.07,2
q_5011,1302,112.07,8/24/25 20:48,45,,Can be answered,Single,Identify the Assay Check Soil Sample Lithium ppm of the point(s) located on the east side of ACE 1-20 Placer Claims Block of Bonnie Clair East Lithium Project. What is the average value of these points.,Within,,112.07,2
q_5013,1306,None,8/16/25 18:44,43,,Map doesn't contain information to answer the question,Multi,"The 'Broad Street Redesign' line lies on the border of which 'Mixed use zone, height increases range 15'-75'' of the Uptown rezone recommendation regions? Give the zone name as given on the map.",Border,,M From 85' to 125'/160',2
q_5013,1307,M From 85' to 125'/160',8/18/25 19:41,44,,Can be answered,Multi,"The 'Broad Street Redesign' line lies on the border of which 'Mixed use zone, height increases range 15'-75'' of the Uptown rezone recommendation regions? Give the zone name as given on the map.",Border,,M From 85' to 125'/160',2
q_5013,1308,M From 85' to 125'/160',8/24/25 20:48,45,,Can be answered,Multi,"The 'Broad Street Redesign' line lies on the border of which 'Mixed use zone, height increases range 15'-75'' of the Uptown rezone recommendation regions? Give the zone name as given on the map.",Border,,M From 85' to 125'/160',2
q_5014,1309,None,8/16/25 18:44,43,,Map doesn't contain information to answer the question,Single,"Identify the Other Mineral Tenures that shares a border with the Green Mountain Property Mineral Tenures 1,075,773. How many Private Land Parcels does this block intersect with?",Intersect,,2,2
q_5014,1310,2,8/18/25 19:41,44,,Can be answered,Single,"Identify the Other Mineral Tenures that shares a border with the Green Mountain Property Mineral Tenures 1,075,773. How many Private Land Parcels does this block intersect with?",Intersect,,2,2
q_5014,1311,2,8/24/25 20:48,45,,Can be answered,Single,"Identify the Other Mineral Tenures that shares a border with the Green Mountain Property Mineral Tenures 1,075,773. How many Private Land Parcels does this block intersect with?",Intersect,,2,2
q_5018,1321,None,8/16/25 18:44,43,,Map doesn't contain information to answer the question,Multi,"In the Lake Lery Marsh Creation and Rim Restoration Phase III project, what other name is the Permanent Project Activities 'Project Area' referred as?",Equal,,Marsh Creation Area,2
q_5018,1322,Marsh Creation Area (MCA),8/18/25 19:41,44,,Can be answered,Multi,"In the Lake Lery Marsh Creation and Rim Restoration Phase III project, what other name is the Permanent Project Activities 'Project Area' referred as?",Equal,,Marsh Creation Area,2
q_5018,1323,Marsh Creation Area (MCA),8/24/25 20:48,45,,Can be answered,Multi,"In the Lake Lery Marsh Creation and Rim Restoration Phase III project, what other name is the Permanent Project Activities 'Project Area' referred as?",Equal,,Marsh Creation Area,2
q_5019,1324,Porvenir Dos,8/16/25 18:44,43,,Can be answered,Single,'Mine's owned by a 'Concession' are labeled with the same color as the Concession area. Identify the 'Mine's located along the vein separating 'Rhyolite' geology from 'Conglomerates & Redbeds'. Which of these are not owned by EDR concession?,Intersect,,Porvenir Dos,2
q_5019,1325,Porvenir Dos,8/18/25 19:41,44,,Can be answered,Single,'Mine's owned by a 'Concession' are labeled with the same color as the Concession area. Identify the 'Mine's located along the vein separating 'Rhyolite' geology from 'Conglomerates & Redbeds'. Which of these are not owned by EDR concession?,Intersect,,Porvenir Dos,2
q_5019,1326,La Prieta,8/24/25 20:48,45,,Can be answered,Single,'Mine's owned by a 'Concession' are labeled with the same color as the Concession area. Identify the 'Mine's located along the vein separating 'Rhyolite' geology from 'Conglomerates & Redbeds'. Which of these are not owned by EDR concession?,Intersect,,Porvenir Dos,2
q_5020,1327,None,8/16/25 18:44,43,,Map doesn't contain information to answer the question,Multi,"Within the HighGold claim boundary, the area where Yvan Veronneau and Glen Shalton hold a 2% NSR corresponds exclusively to which Claim Type?",Equal,,Unpatented single-cell mining claim,2
q_5020,1328,Unpatented Single Cell Mining Claim,8/18/25 19:41,44,,Can be answered,Multi,"Within the HighGold claim boundary, the area where Yvan Veronneau and Glen Shalton hold a 2% NSR corresponds exclusively to which Claim Type?",Equal,,Unpatented single-cell mining claim,2
q_5020,1329,Unpatented Single Cell Mining Claim,8/24/25 20:48,45,,Can be answered,Multi,"Within the HighGold claim boundary, the area where Yvan Veronneau and Glen Shalton hold a 2% NSR corresponds exclusively to which Claim Type?",Equal,,Unpatented single-cell mining claim,2
q_5024,1339,C1-75; C1-55; LR3,8/16/25 18:44,43,,Can be answered,Single,Identify the 130th/145th Alternatives Planning Area that borders the City of Shoreline. Which zoning district(s) within this area borders the Midrise Multifamily zone? Give the code assigned to each zone.,Border,,C1-75; LR3,2
q_5024,1340,C1-75; LR3,8/18/25 19:41,44,,Can be answered,Single,Identify the 130th/145th Alternatives Planning Area that borders the City of Shoreline. Which zoning district(s) within this area borders the Midrise Multifamily zone? Give the code assigned to each zone.,Border,,C1-75; LR3,2
q_5024,1341,C1-75; LR3,8/24/25 20:48,45,,Can be answered,Single,Identify the 130th/145th Alternatives Planning Area that borders the City of Shoreline. Which zoning district(s) within this area borders the Midrise Multifamily zone? Give the code assigned to each zone.,Border,,C1-75; LR3,2
q_5026,1345,Lac Saines Est,8/16/25 18:44,43,,Can be answered,Multi,"Which 'Showing' within the Galloway Property is located closest to a boundary shared with an Adjacent Property (as of March 6, 2023)?",Distance,,Lac Sanies Est,2
q_5026,1346,Chalet,8/18/25 19:41,44,,Can be answered,Multi,"Which 'Showing' within the Galloway Property is located closest to a boundary shared with an Adjacent Property (as of March 6, 2023)?",Distance,,Lac Sanies Est,2
q_5026,1347,Lac Sanies Est,8/24/25 20:48,45,,Can be answered,Multi,"Which 'Showing' within the Galloway Property is located closest to a boundary shared with an Adjacent Property (as of March 6, 2023)?",Distance,,Lac Sanies Est,2
q_6004,1369,None,8/18/25 21:49,46,,Map doesn't contain information to answer the question,Multi,Identify two points within the 1082294 claim block of the Perry River REE Property: (1) highest 'TREE [ppm]' sample location and (2) highest 'Mo [ppm]' sample location. What is the approximate distance between these two points.,Distance,,562 m,2
q_6004,1370,500 meters,8/24/25 20:01,47,,Can be answered,Multi,Identify two points within the 1082294 claim block of the Perry River REE Property: (1) highest 'TREE [ppm]' sample location and (2) highest 'Mo [ppm]' sample location. What is the approximate distance between these two points.,Distance,,562 m,2
q_6004,1371,400 Meters,8/11/25 1:37,48,,Can be answered,Multi,Identify two points within the 1082294 claim block of the Perry River REE Property: (1) highest 'TREE [ppm]' sample location and (2) highest 'Mo [ppm]' sample location. What is the approximate distance between these two points.,Distance,,562 m,2
q_6007,1378,S5,8/18/25 21:49,46,,Can be answered,Multi,Which 'Aq. biodiversity station' is closest to the 'potential point for camera trap'? Give the S#.,Distance,,S12,2
q_6007,1379,S12,8/24/25 20:01,47,,Can be answered,Multi,Which 'Aq. biodiversity station' is closest to the 'potential point for camera trap'? Give the S#.,Distance,,S12,2
q_6007,1380,S12,8/11/25 1:37,48,,Can be answered,Multi,Which 'Aq. biodiversity station' is closest to the 'potential point for camera trap'? Give the S#.,Distance,,S12,2
q_6010,1387,Marathon Series,8/18/25 21:49,46,,Can be answered,Single,"Which lithology group (e.g., Alkaline Centre) within the mineralized zone 'WD Occurrence' contains the highest number of drill holes?",Within,,Layered Series,2
q_6010,1388,Layered Series,8/24/25 20:01,47,,Can be answered,Single,"Which lithology group (e.g., Alkaline Centre) within the mineralized zone 'WD Occurrence' contains the highest number of drill holes?",Within,,Layered Series,2
q_6010,1389,Layered Series,8/11/25 1:37,48,,Can be answered,Single,"Which lithology group (e.g., Alkaline Centre) within the mineralized zone 'WD Occurrence' contains the highest number of drill holes?",Within,,Layered Series,2
q_6012,1393,Storheden K nr 1,8/18/25 21:49,46,,Can be answered,Multi,"The Mining Concession area of the Björkdal property consists of multiple blocks with unique names (e.g., Norrberget K nr 1). Which Mining Concession area is located closest to the Östra Ströhyden?",Distance,,Storheden K nr 1,2
q_6012,1394,Storheden K nr 1,8/24/25 20:01,47,,Can be answered,Multi,"The Mining Concession area of the Björkdal property consists of multiple blocks with unique names (e.g., Norrberget K nr 1). Which Mining Concession area is located closest to the Östra Ströhyden?",Distance,,Storheden K nr 1,2
q_6012,1395,Norrberget nr 39,8/11/25 1:37,48,,Can be answered,Multi,"The Mining Concession area of the Björkdal property consists of multiple blocks with unique names (e.g., Norrberget K nr 1). Which Mining Concession area is located closest to the Östra Ströhyden?",Distance,,Storheden K nr 1,2
q_6014,1399,Grid H,8/18/25 21:49,46,,Can be answered,Single,Which TDEM loop(s) are intersected by the VTEM 2021 test line in Eastmain property?,Intersect,,CDE; Grid F; A-2; A-1; Grid G,2
q_6014,1400,CDE; Grid F; Grid G; A-1; A-2,8/24/25 20:01,47,,Can be answered,Single,Which TDEM loop(s) are intersected by the VTEM 2021 test line in Eastmain property?,Intersect,,CDE; Grid F; A-2; A-1; Grid G,2
q_6014,1401,CDE; Grid F; A-2; A-1; Grid G,8/11/25 1:37,48,,Can be answered,Single,Which TDEM loop(s) are intersected by the VTEM 2021 test line in Eastmain property?,Intersect,,CDE; Grid F; A-2; A-1; Grid G,2
q_6019,1414,150 meter,8/18/25 21:49,46,,Can be answered,Single,What is the shortest distance between the boundary of the Atalaya Open Pit and the boundary of Filón Sur Pit?,Distance,,215 m,2
q_6019,1415,300 meters,8/24/25 20:01,47,,Can be answered,Single,What is the shortest distance between the boundary of the Atalaya Open Pit and the boundary of Filón Sur Pit?,Distance,,215 m,2
q_6019,1416,None,8/11/25 1:37,48,,Map doesn't contain information to answer the question,Single,What is the shortest distance between the boundary of the Atalaya Open Pit and the boundary of Filón Sur Pit?,Distance,,215 m,2
q_6023,1426,4.5km,8/18/25 21:49,46,,Can be answered,Single,"A claim block is an area associated with a M #/# ID (e.g., M 15/1705). What is the total length of the shared border between the Beta Hunt sub-lease boundary and the two southernmost claim block?",Distance,,4.3 km,2
q_6023,1427,4 km,8/24/25 20:01,47,,Can be answered,Single,"A claim block is an area associated with a M #/# ID (e.g., M 15/1705). What is the total length of the shared border between the Beta Hunt sub-lease boundary and the two southernmost claim block?",Distance,,4.3 km,2
q_6023,1428,1 km,8/11/25 1:37,48,,Can be answered,Single,"A claim block is an area associated with a M #/# ID (e.g., M 15/1705). What is the total length of the shared border between the Beta Hunt sub-lease boundary and the two southernmost claim block?",Distance,,4.3 km,2
q_6025,1432,76,8/18/25 21:49,46,,Can be answered,Single,"IAMGOLD (100%) means IAMGOLD owns 100% of that land. Each tenements consists of multiple sub-areas associated with a number (e.g., 2396140). Assuming each sub-areas are equally size and that there are 163 sub-areas within Nelligan project, what is the weighted average percentage owned by IAMGOLD? Round the percentage down to the nearest whole number.",Within,,76,2
q_6025,1433,76,8/24/25 20:01,47,,Can be answered,Single,"IAMGOLD (100%) means IAMGOLD owns 100% of that land. Each tenements consists of multiple sub-areas associated with a number (e.g., 2396140). Assuming each sub-areas are equally size and that there are 163 sub-areas within Nelligan project, what is the weighted average percentage owned by IAMGOLD? Round the percentage down to the nearest whole number.",Within,,76,2
q_6025,1434,50%,8/11/25 1:37,48,,Can be answered,Single,"IAMGOLD (100%) means IAMGOLD owns 100% of that land. Each tenements consists of multiple sub-areas associated with a number (e.g., 2396140). Assuming each sub-areas are equally size and that there are 163 sub-areas within Nelligan project, what is the weighted average percentage owned by IAMGOLD? Round the percentage down to the nearest whole number.",Within,,76,2
q_6026,1435,0.25km,8/18/25 21:49,46,,Can be answered,Single,What is the distance between the boundaries of the two 'Pitshell MRE 2023' regions within the Moblan claim owned by Sayona Inc.?,Distance,,0.25 km,2
q_6026,1436,0.4 km,8/24/25 20:01,47,,Can be answered,Single,What is the distance between the boundaries of the two 'Pitshell MRE 2023' regions within the Moblan claim owned by Sayona Inc.?,Distance,,0.25 km,2
q_6026,1437,None,8/11/25 1:37,48,,Map doesn't contain information to answer the question,Single,What is the distance between the boundaries of the two 'Pitshell MRE 2023' regions within the Moblan claim owned by Sayona Inc.?,Distance,,0.25 km,2
q_6029,1444,Cannot find geological code,8/18/25 21:49,46,,Map doesn't contain information to answer the question,Multi,"The Green Mountain Property lies on multiple geology zones associated with a unique alphabetical geologic code. Which geological code does the eastern boundary of Green Mountain Property Tenure 1,075,773 intersect, as labeled on the map?",Intersect,,EPeMK,2
q_6029,1445,EPeMK,8/24/25 20:01,47,,Can be answered,Multi,"The Green Mountain Property lies on multiple geology zones associated with a unique alphabetical geologic code. Which geological code does the eastern boundary of Green Mountain Property Tenure 1,075,773 intersect, as labeled on the map?",Intersect,,EPeMK,2
q_6029,1446,EPeMK,8/11/25 1:37,48,,Can be answered,Multi,"The Green Mountain Property lies on multiple geology zones associated with a unique alphabetical geologic code. Which geological code does the eastern boundary of Green Mountain Property Tenure 1,075,773 intersect, as labeled on the map?",Intersect,,EPeMK,2
q_7002,1453,La Ramada Shaft,8/16/25 13:36,50,,Can be answered,Single,Which mine/shaft is geographically closest to the El Reno Shaft within the Las Coloradas Project Area?,Distance,,La Ramada Shaft,2
q_7002,1454,La Ramada Shaft,8/18/25 20:58,51,,Can be answered,Single,Which mine/shaft is geographically closest to the El Reno Shaft within the Las Coloradas Project Area?,Distance,,La Ramada Shaft,2
q_7002,1455,El Contrapozo,8/27/25 23:59,52,,Can be answered,Single,Which mine/shaft is geographically closest to the El Reno Shaft within the Las Coloradas Project Area?,Distance,,La Ramada Shaft,2
q_7003,1456,1600 feet,8/16/25 13:36,50,,Can be answered,Single,"In the TC Jester Stormwater Detention Basin, by approximately how far does the 'Action Area' boundary extend outward from the boundary of the 'Project Area'?",Distance,,1523 feet,2
q_7003,1457,1600 Feet,8/18/25 20:58,51,,Can be answered,Single,"In the TC Jester Stormwater Detention Basin, by approximately how far does the 'Action Area' boundary extend outward from the boundary of the 'Project Area'?",Distance,,1523 feet,2
q_7003,1458,1200 feet,8/27/25 23:59,52,,Can be answered,Single,"In the TC Jester Stormwater Detention Basin, by approximately how far does the 'Action Area' boundary extend outward from the boundary of the 'Project Area'?",Distance,,1523 feet,2
q_7008,1471,None,8/16/25 13:36,50,,Map doesn't contain information to answer the question,Multi,"Identify the Hope Mining Company's claims that are intersected by 'Fault, Dike, or Bedrock Variation' line. What is the average of the Average grade data of these claims?",Intersect,,0.185,2
q_7008,1472,0.185,8/18/25 20:58,51,,Can be answered,Multi,"Identify the Hope Mining Company's claims that are intersected by 'Fault, Dike, or Bedrock Variation' line. What is the average of the Average grade data of these claims?",Intersect,,0.185,2
q_7008,1473,0.185,8/27/25 23:59,52,,Can be answered,Multi,"Identify the Hope Mining Company's claims that are intersected by 'Fault, Dike, or Bedrock Variation' line. What is the average of the Average grade data of these claims?",Intersect,,0.185,2
q_7010,1477,Paradise,8/16/25 13:36,50,,Can be answered,Single,"Which 'Major Towns/Cities' in the Butte County Wildfire Mitigation project, borders only areas designated as 'High' Fire Hazard Severity Zone?",Border,,Oroville,2
q_7010,1478,Oroville,8/18/25 20:58,51,,Can be answered,Single,"Which 'Major Towns/Cities' in the Butte County Wildfire Mitigation project, borders only areas designated as 'High' Fire Hazard Severity Zone?",Border,,Oroville,2
q_7010,1479,Oroville,8/27/25 23:59,52,,Can be answered,Single,"Which 'Major Towns/Cities' in the Butte County Wildfire Mitigation project, borders only areas designated as 'High' Fire Hazard Severity Zone?",Border,,Oroville,2
q_7012,1483,Cr,8/16/25 13:36,50,,Can be answered,Multi,The 'Oil/Gas/Other Well' located within the 0.25-mile search buffer of the Corbina Rd Tract lies within which type of soils boundary? Give it by the unit code (Alphabet) shown on the map.,Within,,Cr,2
q_7012,1484,Cr,8/18/25 20:58,51,,Can be answered,Multi,The 'Oil/Gas/Other Well' located within the 0.25-mile search buffer of the Corbina Rd Tract lies within which type of soils boundary? Give it by the unit code (Alphabet) shown on the map.,Within,,Cr,2
q_7012,1485,Lt; Cr,8/27/25 23:59,52,,Can be answered,Multi,The 'Oil/Gas/Other Well' located within the 0.25-mile search buffer of the Corbina Rd Tract lies within which type of soils boundary? Give it by the unit code (Alphabet) shown on the map.,Within,,Cr,2
q_7015,1492,1099378,8/16/25 13:36,50,,Can be answered,Multi,"The Project Claims of MAC property consist of multiple claim blocks associated with a unique number (e.g., 1099390). In which claim block is Showing '093K063' located in?",Within,,1099378,2
q_7015,1493,1099378,8/18/25 20:58,51,,Can be answered,Multi,"The Project Claims of MAC property consist of multiple claim blocks associated with a unique number (e.g., 1099390). In which claim block is Showing '093K063' located in?",Within,,1099378,2
q_7015,1494,1079019,8/27/25 23:59,52,,Can be answered,Multi,"The Project Claims of MAC property consist of multiple claim blocks associated with a unique number (e.g., 1099390). In which claim block is Showing '093K063' located in?",Within,,1099378,2
q_7017,1498,EOlv,8/16/25 13:36,50,,Can be answered,Single,"The Koster Dam Project maps the underlying geology and gives a unique alphabetical code for each geology type. What is the geology code, as given on the map, in which 'Borin Creek Placer' lies in?",Within,,EOlv,2
q_7017,1499,EOlv,8/18/25 20:58,51,,Can be answered,Single,"The Koster Dam Project maps the underlying geology and gives a unique alphabetical code for each geology type. What is the geology code, as given on the map, in which 'Borin Creek Placer' lies in?",Within,,EOlv,2
q_7017,1500,EOIv,8/27/25 23:59,52,,Can be answered,Single,"The Koster Dam Project maps the underlying geology and gives a unique alphabetical code for each geology type. What is the geology code, as given on the map, in which 'Borin Creek Placer' lies in?",Within,,EOlv,2
q_7018,1501,CbA,8/16/25 13:36,50,,Can be answered,Multi,Soil types are associated with a 3-letter alphabet code. What are the soil types in the Proposed South Terrebonne Middle School project area?,Equal,,CbA; CdA,2
q_7018,1502,CbA; CdA,8/18/25 20:58,51,,Can be answered,Multi,Soil types are associated with a 3-letter alphabet code. What are the soil types in the Proposed South Terrebonne Middle School project area?,Equal,,CbA; CdA,2
q_7018,1503,CdA; CbA,8/27/25 23:59,52,,Can be answered,Multi,Soil types are associated with a 3-letter alphabet code. What are the soil types in the Proposed South Terrebonne Middle School project area?,Equal,,CbA; CdA,2
q_7020,1507,Windfall SW,8/16/25 13:36,50,,Can be answered,Multi,Identify the southwestern edge of the Windfall Project property. Which 'Gold Showing' within the Windfall Project boundary is located closest to this edge?,Equal,,Windfall SW,2
q_7020,1508,Windfall SW,8/18/25 20:58,51,,Can be answered,Multi,Identify the southwestern edge of the Windfall Project property. Which 'Gold Showing' within the Windfall Project boundary is located closest to this edge?,Equal,,Windfall SW,2
q_7020,1509,Gladiator,8/27/25 23:59,52,,Can be answered,Multi,Identify the southwestern edge of the Windfall Project property. Which 'Gold Showing' within the Windfall Project boundary is located closest to this edge?,Equal,,Windfall SW,2
q_7021,1510,Bonterra Resources,8/16/25 13:36,50,,Can be answered,Single,"In Urban Barry project, the northeastern border of the 'Black Dog' property is shared with which Company?",Border,,Bonterra Resources,2
q_7021,1511,Bonterra Resources,8/18/25 20:58,51,,Can be answered,Single,"In Urban Barry project, the northeastern border of the 'Black Dog' property is shared with which Company?",Border,,Bonterra Resources,2
q_7021,1512,Osisko Mining,8/27/25 23:59,52,,Can be answered,Single,"In Urban Barry project, the northeastern border of the 'Black Dog' property is shared with which Company?",Border,,Bonterra Resources,2
q_7022,1513,Ouro Fino,8/16/25 13:36,50,,Can be answered,Multi,Which Alvos within 'Direitos Minerários - Jaguar Mining' but outside of 'Direitos Minerários (Contracto AGA)' is located closest to the Santa Isabel Mine?,Distance,,Ouro Fino,2
q_7022,1514,Ouro Fino,8/18/25 20:58,51,,Can be answered,Multi,Which Alvos within 'Direitos Minerários - Jaguar Mining' but outside of 'Direitos Minerários (Contracto AGA)' is located closest to the Santa Isabel Mine?,Distance,,Ouro Fino,2
q_7022,1515,Cedro,8/27/25 23:59,52,,Can be answered,Multi,Which Alvos within 'Direitos Minerários - Jaguar Mining' but outside of 'Direitos Minerários (Contracto AGA)' is located closest to the Santa Isabel Mine?,Distance,,Ouro Fino,2
q_7025,1522,Exploration Agreement Rural Community Santa Cruz de Andamarca,8/16/25 13:36,50,,Can be answered,Multi,The Santander Concessions area is divided into blocks associated with unique numbers ranging from 1-72). The area is also classified under different Community and Agreement regions. What agreement is 'Block 5' under?,Within,,Exploration Agreement-Rural Community Santa Cruz de Andamarca,2
q_7025,1523,Exploration Agreement Rural Community Santa Cruz de Andamarca,8/18/25 20:58,51,,Can be answered,Multi,The Santander Concessions area is divided into blocks associated with unique numbers ranging from 1-72). The area is also classified under different Community and Agreement regions. What agreement is 'Block 5' under?,Within,,Exploration Agreement-Rural Community Santa Cruz de Andamarca,2
q_7025,1524,Rural Community Santa Catalina,8/27/25 23:59,52,,Can be answered,Multi,The Santander Concessions area is divided into blocks associated with unique numbers ranging from 1-72). The area is also classified under different Community and Agreement regions. What agreement is 'Block 5' under?,Within,,Exploration Agreement-Rural Community Santa Cruz de Andamarca,2
